"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT03","WT04","WT08"
"USC00308380","SYRACUSE, NY US","1940-05-22",,,,"0.00","0.0","0.0","82","64",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-23",,,,"0.00","0.0","0.0","74","60",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-24",,,,"0.00","0.0","0.0","80","58",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-25",,,,"0.23","0.0","0.0","70","62",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-26",,,,"1.02","0.0","0.0","73","59",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-27",,,,"0.07","0.0","0.0","66","57",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-28",,,,"0.01","0.0","0.0","66","57",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-29",,,,"0.03","0.0","0.0","68","58",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-30",,,,"0.00","0.0","0.0","75","55",,,,,,
"USC00308380","SYRACUSE, NY US","1940-05-31",,,,"0.22","0.0","0.0","66","50",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-01",,,,"0.01","0.0","0.0","75","58",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-02",,,,"0.01","0.0","0.0","73","58",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-03",,,,"0.00","0.0","0.0","85","57",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-04",,,,"0.00","0.0","0.0","89","67",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-05",,,,"0.00","0.0","0.0","89","68",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-06",,,,"0.00","0.0","0.0","70","56",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-07",,,,"0.00","0.0","0.0","86","54",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-08",,,,"0.57","0.0","0.0","85","66",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-06-09",,,,"0.36","0.0","0.0","75","66",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-06-10",,,,"0.00","0.0","0.0","79","64",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-11",,,,"0.15","0.0","0.0","75","63",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-12",,,,"0.01","0.0","0.0","80","65",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-13",,,,"0.05","0.0","0.0","77","58",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-14",,,,"0.00","0.0",,"74","52",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-15",,,,"0.03","0.0","0.0","80","59",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-16",,,,"0.00","0.0","0.0","68","56",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-17",,,,"0.00","0.0","0.0","83","55",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-18",,,,"0.19","0.0","0.0","82","68",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-06-19",,,,"0.16","0.0","0.0","75","52",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-06-20",,,,"0.00","0.0","0.0","59","46",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-06-21",,,,"0.00","0.0","0.0","61","48",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-22",,,,"0.00","0.0","0.0","66","45",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-23",,,,"0.00","0.0","0.0","72","43",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-24",,,,"0.84","0.0","0.0","73","57",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-25",,,,"0.00","0.0","0.0","74","61",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-26",,,,"0.00","0.0","0.0","66","55",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-27",,,,"0.01","0.0","0.0","66","55",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-28",,,,"0.30","0.0","0.0","73","56",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-29",,,,"0.13","0.0","0.0","66","56",,,,,,
"USC00308380","SYRACUSE, NY US","1940-06-30",,,,"0.45","0.0","0.0","72","55",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-07-01",,,,"0.00","0.0","0.0","68","52",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-02",,,,"0.00","0.0","0.0","69","52",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-03",,,,"0.37","0.0","0.0","69","50",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-04",,,,"0.01","0.0","0.0","70","55",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-05",,,,"0.00","0.0","0.0","71","53",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-06",,,,"0.00","0.0","0.0","78","51",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-07",,,,"0.00","0.0","0.0","84","57",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-08",,,,"0.00","0.0","0.0","85","68",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-09",,,,"0.00","0.0","0.0","81","63",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-07-10",,,,"0.00","0.0","0.0","86","60",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-11",,,,"0.83","0.0","0.0","72","54",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-12",,,,"0.19","0.0","0.0","70","53",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-13",,,,"0.00","0.0","0.0","72","48",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-14",,,,"0.00","0.0","0.0","78","51",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-15",,,,"0.05","0.0","0.0","83","66",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-16",,,,"0.08","0.0","0.0","72","58",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-17",,,,"0.00","0.0","0.0","78","55",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-18",,,,"0.00","0.0","0.0","85","62",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-19",,,,"0.00","0.0","0.0","87","66",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-20",,,,"0.31","0.0","0.0","80","70",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-21",,,,"0.03","0.0","0.0","81","71",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-22",,,,"0.00","0.0","0.0","86","70",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-23",,,,"0.00","0.0","0.0","87","69",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-24",,,,"0.00","0.0","0.0","89","70",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-25",,,,"0.25","0.0","0.0","90","72",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-07-26",,,,"0.00","0.0","0.0","92","79",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-27",,,,"0.00","0.0","0.0","86","71",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-28",,,,"0.00","0.0","0.0","88","70",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-29",,,,"0.20","0.0","0.0","94","70",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-07-30",,,,"0.00","0.0","0.0","88","74",,,,,,
"USC00308380","SYRACUSE, NY US","1940-07-31",,,,"0.00","0.0","0.0","75","66",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-01",,,,"0.00","0.0","0.0","72","61",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-02",,,,"0.00","0.0","0.0","81","56",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-03",,,,"0.00","0.0","0.0","84","63",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-04",,,,"0.00","0.0","0.0","85","69",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-05",,,,"0.11","0.0","0.0","88","71",,,,"    1",,
"USC00308380","SYRACUSE, NY US","1940-08-06",,,,"0.00","0.0","0.0","81","69",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-07",,,,"0.00","0.0","0.0","80","62",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-08",,,,"0.00","0.0","0.0","82","59",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-09",,,,"0.00","0.0","0.0","85","59",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-10",,,,"0.00","0.0","0.0","90","61",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-11",,,,"0.00","0.0","0.0","89","69",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-12",,,,"0.00","0.0","0.0","85","66",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-13",,,,"0.60","0.0","0.0","82","70",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-14",,,,"0.00","0.0","0.0","82","62",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-15",,,,,,,"86","58",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-16",,,,,,,"85","64",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-17",,,,,,,"86","70",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-18",,,,,,,"86","71",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-19",,,,,,,"76","61",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-20",,,,,,,"66","57",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-21",,,,,,,"68","50",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-22",,,,,,,"77","53",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-23",,,,,,,"65","53",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-24",,,,,,,"61","45",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-25",,,,,,,"67","43",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-26",,,,,,,"73","54",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-27",,,,,,,"74","49",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-28",,,,,,,"60","57",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-29",,,,,,,"77","55",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-30",,,,,,,"83","64",,,,,,
"USC00308380","SYRACUSE, NY US","1940-08-31",,,,,,,"75","69",,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-01",,,,,"0.0",,,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-02",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-03",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-04",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-05",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-06",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-07",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-08",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-09",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-10",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-11",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-12",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-13",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-14",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-15",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-16",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-17",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-18",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-19",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-20",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-21",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-22",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-23",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-24",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-25",,,,"3.81","0.0","0.0","76","55",,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-26",,,,"0.28","0.0","0.0","60","43","51",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-27",,,,"0.00","0.0","0.0","57","50","52",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-28",,,,"0.03","0.0","0.0","58","45","49",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-29",,,,"0.00","0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-09-30",,,,"0.00","0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-01",,,,"0.00","0.0","0.0","66","39","51",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-02",,,,"0.00","0.0","0.0","65","51","56",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-03",,,,"0.00","0.0","0.0","72","56","61",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-04",,,,"0.00","0.0","0.0","80","61","64",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-05",,,,"0.00","0.0","0.0","75","55","55",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-06",,,,"0.24","0.0","0.0","70","45","46",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-08",,,,"0.23","0.0","0.0","70","32","36",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-09",,,,"0.00","0.0","0.0","48","34","37",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-10",,,,"0.00","0.0","0.0","61","37","53",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-11",,,,"0.00","0.0","0.0","73","53","59",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-12",,,,"0.00","0.0","0.0","76","56","58",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-13",,,,"0.25","0.0","0.0","72","58","70",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-14",,,,,"0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-15",,,,"0.27","0.0","0.0","78","48","51",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-16",,,,"0.00","0.0","0.0","60","44","46",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-17",,,,"0.22","0.0","0.0","66","44","44",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-18",,,,"0.06","0.0","0.0","45","36","38",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-19",,,,"0.00","0.0","0.0","50","38","49",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-20",,,,"0.05","0.0","0.0","63","49","52",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-21",,,,"0.11","0.0","0.0","62","51","55",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-22",,,,"0.66","0.0","0.0","72","46","47",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-23",,,,"0.00","0.0","0.0","60","44","54",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-24",,,,"0.01","0.0","0.0","68","54","62",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-25",,,,"0.11","0.0","0.0","69","56","56",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-26",,,,"0.01","0.0","0.0","61","44","44",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-27",,,,"0.17","0.0","0.0","46","36","36",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-28",,,,"0.02","0.0","0.0","43","35","38",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-29",,,,"0.00","0.0","0.0","44",,"44",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-30",,,,"0.00","0.0","0.0","56","38","39",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-10-31",,,,"0.00","0.0","0.0","47","33","43",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-01",,,,"0.08","0.0","0.0","55","42","55",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-02",,,,"0.00","0.0","0.0","71","55","63",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-03",,,,"0.55","0.0","0.0","74","47","54",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-04",,,,"0.00","0.0","0.0","56","40","51",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-05",,,,"0.09","0.0","0.0","61","36","36",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-06",,,,"0.01","0.0","0.0","43","36","38",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-07",,,,"0.00","0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-08",,,,"0.00","0.0","0.0","53","33","43",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-09",,,,"0.06","0.0","0.0","62","36","37",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-10",,,,"0.00","0.0","0.0","44","35","44",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-11",,,,"0.04","0.0","0.0","53","35","35",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-12",,,,"0.01","0.0","0.0","37","32","35",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-13",,,,"0.00","0.0","0.0","41","29","39",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-14",,,,"0.00","0.0","0.0","56","39","49",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-15",,,,"0.00","0.0","0.0","57","47","54",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-16",,,,"0.05","0.0","0.0","62","53","58",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-17",,,,"0.00","0.0","0.0","58","29","36",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-18",,,,"0.00","0.0","0.0","50","35","49",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-19",,,,"0.00","0.0","0.0","63","46","52",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-26",,,,"0.44","0.0","0.0","65","49","49",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-27",,,,"0.00","0.0","0.0","49","43","43",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-28",,,,"0.10","0.0","0.0","53","41","42",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-29",,,,"0.50","0.0","0.0","43","37","40",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-11-30",,,,"0.12","0.0","0.0","65","40","61",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-01",,,,"0.50","0.0","0.0","65","40","51",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-02",,,,"0.00","0.0","0.0","53","45","45",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-03",,,,"0.00","0.0","0.0","47","35","42",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-04",,,,"0.00","0.0","0.0","59","39","55",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-05",,,,"0.00","0.0","0.0","61","39","39",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-06",,,,"0.00","0.0","0.0","70","55","66",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-07",,,,"0.00","0.0","0.0","67","40","41",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-08",,,,"0.00","0.0","0.0","49","29","29",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-09",,,,"0.19","1.6","2.0","34","27","31",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-10",,,,"0.00","0.0","0.0","37","30","32",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-11",,,,"0.00","0.0","0.0","44","32","35",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-12",,,,"0.00","0.0","0.0","45","28","30",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-13",,,,"0.02","0.0","0.0","51","29","45",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-14",,,,"0.00","0.0","0.0","56","45","45",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-15",,,,"0.70","0.0","0.0","45","32","33",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-16",,,,"0.00","0.0","0.0","35","28","28",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-17",,,,"0.05","0.0","0.0","38","27","37",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-18",,,,"0.65","0.0","0.0","40","34","34",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-19",,,,"0.20","0.0","0.0","38","33","35",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-20",,,,"0.02","0.0","0.0","46","34","37",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-21",,,,"0.26","1.9","2.0","38","30","30",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-22",,,,"0.04","0.3","2.0","31","24","24",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-23",,,,"0.00","0.0","2.0","30","23","26",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-24",,,,"0.12","0.0","0.0","41","26","32",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-25",,,,"0.00","0.0","0.0","37","25","28",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-26",,,,"0.00","0.0","0.0","34","19","19",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-27",,,,"0.00","0.0","0.0","34","19","21",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-28",,,,"0.00","0.0","0.0","26","20","26",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-29",,,,"0.50","0.0","1.0","35","21","25",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-30",,,,"0.00","0.0","1.0","30","21","22",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2001-12-31",,,,"0.00","0.0","1.0","28","21","21",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-01",,,,"0.00","0.0","0.0","28","20","21",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-02",,,,"0.05","0.5","1.0","25","20","24",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-03",,,,"0.00","0.0","0.0","32","24","26",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-04",,,,"0.00","0.0","0.0","32","24","25",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-05",,,,"0.00","0.0","0.0","34","24","33",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-06",,,,"0.00","0.0","0.0","39","31","31",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-07",,,,"0.75","2.1","2.0","35","29","29",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-08",,,,"0.17","0.5","2.0","32","13","16",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-09",,,,"0.00","0.0","2.0","33","26","30",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-10",,,,"0.02","0.0","0.0","44","29","42",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-11",,,,"0.00","0.0","0.0","43","37","37",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-12",,,,"0.00","0.0","0.0","44","32","34",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-13",,,,"0.02","0.0","0.0","45","33","33",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-14",,,,"0.01","0.0","0.0","36","25","25",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-15",,,,"0.01","0.0","0.0","41","25","37",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-16",,,,"0.12","1.0","1.0","39","28","28",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-17",,,,"0.52","1.5","2.0","33","27","32",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-18",,,,"0.00","0.0","0.0","37","25","25",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-19",,,,"0.00","0.0","0.0","31","18","21",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-20",,,,"0.25","0.1","0.0","31","19","20",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-21",,,,"0.00","0.0","0.0","34","27","30",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-22",,,,"0.09","0.3","0.0","40","29","34",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-23",,,,"0.00","0.0","0.0","45","34","45",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-24",,,,"0.00","0.0","0.0","50","42","42",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-25",,,,"0.09","0.3","0.0","44","27","28",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-26",,,,"0.00","0.0","0.0",,,,,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-27",,,,"0.00","0.0","0.0","49","28","47",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-28",,,,"0.00","0.0","0.0","58","46","46",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-29",,,,"0.00","0.0","0.0","56","39","44",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-30",,,,"0.22","0.0","0.0","48","31","31",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-01-31",,,,"0.28","1.0","1.0","31","25","25",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-02-01",,,,"1.15","1.8","2.0","40","24","39",,,,,
"USC00308386","SUNY ESF SYRACUSE, NY US","2002-02-02",,,,"0.27","0.0","0.0","55","19","19",,,,,
